taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled
2619618954	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Aigarchaeota archaeon JGI MDM2 JNZ-1-H10 (contamination screened)	DOE Joint Genome Institute (JGI)	2619618954	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	596317	684
2698536772	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_TC.Endo.bin.11	BGI-shenzhen	2698536772	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	839211	914
2619618990	Archaea	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Halogranum rubrum CGMCC 1.7738	DOE Joint Genome Institute (JGI)	2619618990	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halogranum	Halogranum rubrum	4566676	4656
638154507	Archaea	Finished	Methanopyrus kandleri AV19	Methanopyrus kandleri AV19	Fidelity Systems Inc	638154507	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri	1694969	1767
650716080	Archaea	Finished	Pyrococcus yayanosii CH1	Pyrococcus yayanosii CH1	Shanghai Jiao Tong University	650716080	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus yayanosii	1716818	1915
2264867017	Archaea	Permanent Draft	"Subsurface geothermal stream microbial mat communities from Hishikari gold mine, Kagoshima Prefecture, Japan"	Candidatus Caldiarchaeum subterraneum (unscreened) (MDM ref genome pSL4 group)	Takara Bio Inc	2264867017	Thaumarchaeota	unclassified	unclassified	unclassified	Candidatus Caldiarchaeum	Candidatus Caldiarchaeum subterraneum	1680938	1878
2554235500	Archaea	Permanent Draft	Haloarchaeal genomes	Haloferax larsenii JCM 13917	"University of California, Davis"	2554235500	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax larsenii	3697948	3684
2681813124	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 2.F.T.2.6	"University of Illinois, Urbana-Champaign"	2681813124	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4053120	3608
2548876771	Archaea	Permanent Draft	"Study the patterns of natural variation and gene flow, as well as virus-host coevolution in thermophilic Archaea"	Sulfolobus islandicus M.16.13	University of Illinois	2548876771	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2635815	3035
2660238812	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Euryarchaeota archaeon SCGC AC-312_N17 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2660238812	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon SCGC AC-312_N17	360372	353
2508501105	Archaea	Finished	Genome sequencing and comparison of novel methanogens from peatlands and bioreactors	"Methanoregula formicica SMSP, DSM 22288"	DOE Joint Genome Institute (JGI)	2508501105	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	Methanoregula formicica	2820858	2925
2548876773	Archaea	Permanent Draft	"Study the patterns of natural variation and gene flow, as well as virus-host coevolution in thermophilic Archaea"	Sulfolobus islandicus M.16.30	University of Illinois	2548876773	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2608312	2991
2690315630	Archaea	Draft	Acidianus sp. DS-80 genome	Acidianus sp. DS-80	"University of Wisconsin, Madison"	2690315630	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus	unclassified	2233448	2713
2684622705	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-12	"University of Illinois, Urbana-Champaign"	2684622705	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2217231	2465
2264867228	Archaea	Permanent Draft	GEBA-MDM	Aigarchaeota archaeon SCGC AAA471-A16 (contamination screened) (GBS-N_001_1)	DOE Joint Genome Institute (JGI)	2264867228	Aigarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	253217	279
2718217671	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Bathyarchaeota JZ bin_32	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2718217671	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1414552	1486
2700988731	Archaea	Permanent Draft	"Anaerobic digester, formation water and tailings sand microbial communities from various locations"	Unclassified archaeon V4	The University of Queensland	2700988731	Candidatus Verstraetearchaeota	Candidatus Methanomethylia	Candidatus Methanomethyliales	Candidatus Methanomethyliaceae	Candidatus Methanosuratus	Candidatus Methanosuratus petracarbonis	1267584	1459
2609459638	Archaea	Draft	Rare microbiome of the Anoxic Marine Zones of the Pacific Ocean	Euryarchaeota archaeon SCGC AD-613-O09 (contamination screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2609459638	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	153822	170
2627854092	Archaea	Finished	Candidatus Nitrosopumilus adriaticus NF5 Genome sequencing	Candidatus Nitrosopumilus adriaticus NF5	University of Vienna	2627854092	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus adriaticus	1803090	2251
2547132058	Archaea	Permanent Draft	"Pan-genome of Methanobrevibacter smithii, in twins"	Methanobrevibacter smithii TS146E	Washington University in St. Louis	2547132058	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	1952070	1965
650716096	Archaea	Finished	"Thermococcus barophilus MP, DSM 11836"	"Thermococcus barophilus MP, DSM 11836"	J. Craig Venter Institute (JCVI)	650716096	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barophilus	2064237	2315
640069316	Archaea	Finished	5 mesophilic methanococci Proposal  0179-051115	Methanococcus maripaludis C5	DOE Joint Genome Institute (JGI)	640069316	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	1789046	1896
2690315683	Archaea	Permanent Draft	Halobacteriaceae archaeon SB9 genome sequencing	Halobacteriaceae archaeon SB9	"Red Sea Research Center, Saudi Arabia, King Abdulah University of Science and Technology"	2690315683	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloprofundus	Haloprofundus marisrubri	3924651	4083
2657245311	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_G04 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2657245311	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_G04	428662	555
2645728131	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	unclassified Euryarchaeota archaeon JGI MDM2 SSWsed-3-L11 (contamination screened)	DOE Joint Genome Institute (JGI)	2645728131	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon JGI MDM2 SSWsed-3-L11	655250	773
2681813400	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA259I09	King Abdullah University of Science and Technology	2681813400	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA259I09	1344261	1713
650716055	Archaea	Finished	"CSP_787660, Methanoarchaea"	Methanothermococcus okinawensis IH1	DOE Joint Genome Institute (JGI)	650716055	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus	Methanothermococcus okinawensis	1677455	1672
2700988665	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AD-308-B11v3 (unscreened)	DOE Joint Genome Institute (JGI)	2700988665	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AD-308-B11	806055	1073
2684622707	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-14	"University of Illinois, Urbana-Champaign"	2684622707	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2217527	2459
2639762639	Archaea	Permanent Draft	"Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA"	Haloferax larsenii CDM_5	DOE Joint Genome Institute (JGI)	2639762639	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax larsenii	3894077	4022
2724679704	Archaea	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Halorubrum chaoviator DSM 19316	DOE Joint Genome Institute (JGI)	2724679704	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum chaoviator	3666854	3698
638154511	Archaea	Finished	Nanoarchaeum equitans Kin4-M	Nanoarchaeum equitans Kin4-M	Celera Genomics	638154511	Nanoarchaeota	unclassified	Nanoarchaeales	Nanoarchaeaceae	Nanoarchaeum	Nanoarchaeum equitans	490885	608
2630968650	Archaea	Finished	Thaumarchaeota archaeon SAT1 Genome sequencing	Thaumarchaeota archaeon SAT1	Tsinghua University	2630968650	Thaumarchaeota	unclassified	unclassified	unclassified	Candidatus Nitrosotenuis	Candidatus Nitrosotenuis cloacae	1620156	1924
2505313007	Archaea	Draft	YNP Site 8 Thermoproteales Type I	Thermoproteaceae Type I archaeon	Montana State University	2505313007	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	unclassified	unclassified	2061720	2744
2681812990	Archaea	Finished	Thermococcus guaymasensis DSM 11113	Thermococcus guaymasensis DSM 11113	University of Waterloo	2681812990	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus guaymasensis	1920914	2209
2522572148	Archaea	Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Pyrobaculum yellowstonensis str-WP30	Montana State University	2522572148	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum sp. WP30	1993257	2307
2522572143	Archaea	Permanent Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Thermoplasmatales-like-NAG3-r02 (from BED)	DOE Joint Genome Institute (JGI)	2522572143	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	647844	836
2721755961	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thermoplasmata archaea JGI 04_F20 (unscreened)	DOE Joint Genome Institute (JGI)	2721755961	Euryarchaeota	Thermoplasmata	unclassified	unclassified	unclassified	unclassified	245915	249
2522125039	Archaea	Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Thermoproteales-Type-1-TT1-r02 (from JCHS_4)	DOE Joint Genome Institute (JGI)	2522125039	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	unclassified	unclassified	3905320	4874
2698536781	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Parvarchaeota archaeon_FK.AMD.2014.bin.17	BGI-shenzhen	2698536781	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	907469	1033
2645727909	Archaea	Finished	Methanobacterium formicium DSM1535	Methanobacterium formicicum DSM 1535	"Center for Biotechnology (CeBiTec), Bielefeld Univeristy"	2645727909	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum	2478074	2459
2684622504	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina barkeri JCM 10043	University of Tokyo	2684622504	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri	4436567	5773
2667527618	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei YBM.H.A.1A.1	"University of Illinois, Urbana-Champaign"	2667527618	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4039778	3536
2651870039	Archaea	Permanent Draft	Marine microbial communities from the northern Gulf of Mexico hypoxic zone	unclassified Euryarchaeota Bin 17	Argonne National Laboratory	2651870039	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1803861	1564
651324018	Archaea	Permanent Draft	Candidatus Nitrosoarchaeum limnia SFB1	Candidatus Nitrosoarchaeum limnia SFB1 (unscreened)	Stanford University	651324018	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosoarchaeum	Candidatus Nitrosoarchaeum limnia	1743235	2088
2663762650	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 3.H.A.2.5	"University of Illinois, Urbana-Champaign"	2663762650	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4088731	3577
2681813116	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.1A.4	"University of Illinois, Urbana-Champaign"	2681813116	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	3982935	3502
2502957026	Archaea	Permanent Draft	BED_Sanger_Thaum	Thaumarchaeota archaeon BS1	J. Craig Venter Institute (JCVI)	2502957026	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1532059	1134
2505313064	Archaea	Permanent Draft	Thermofilum sp.	Thermofilum sp.	University of Maryland	2505313064	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum	unclassified	3521254	2297
2651870303	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Unclassified euryarchaeota (Marine Group II) REDSEA-S43_B8	King Abdullah University of Science and Technology	2651870303	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1105010	1213
2663763547	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AD-308-D05v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2663763547	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AD-308-D05	1019896	1319
2657245466	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei YBB.H.M.1B.1	"University of Illinois, Urbana-Champaign"	2657245466	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4122548	3614
2554235475	Archaea	Permanent Draft	Haloarchaeal genomes	Halorubrum aidingense JCM 13560	"University of California, Davis"	2554235475	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum aidingense	3108525	3034
2681813050	Archaea	Permanent Draft	Acidiplasma aeolicum strain:V Genome sequencing	Acidiplasma aeolicum V	California Institute of Technology	2681813050	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Acidiplasma	Acidiplasma aeolicum	1634649	1751
2698536762	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2014.bin.52	BGI-shenzhen	2698536762	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	740254	840
2681813114	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.F.M.0.5	"University of Illinois, Urbana-Champaign"	2681813114	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4066836	3564
640753036	Archaea	Finished	5 mesophilic methanococci Proposal  0179-051115	Methanococcus vannielii SB	DOE Joint Genome Institute (JGI)	640753036	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus vannielii	1720048	1755
