taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
2521172602	Bacteria	Finished	Propionibacterium acidipropionici ATCC 4875	Acidipropionibacterium acidipropionici ATCC 4875	University of Campinas	2521172602	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	3656170	3401
642555120	Bacteria	Finished	Chlorobia, 8 species	Chlorobaculum parvum DSM 263	DOE Joint Genome Institute JGI	642555120	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	2289249	2133
648028018	Bacteria	Finished	DOEM_782007	Clostridium saccharolyticum WM1, DSM 2544	DOE Joint Genome Institute JGI	648028018	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	4662871	4388
637000220	Bacteria	Finished	Pseudomonas fluorescens Pf5	Pseudomonas protegens Pf5	J. Craig Venter Institute JCVI	637000220	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	7074893	6257
640753024	Bacteria	Finished	Escherichia coli O139:H28 E24377A ETEC	Escherichia coli sv. O139:H28 E24377A ETEC	J. Craig Venter Institute JCVI	640753024	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5249288	5258
2526164708	Bacteria	Finished	Mycobacterium tuberculosis sequencing Broad Institute	Mycobacterium tuberculosis H37Rv	Broad Institute	2526164708	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4411708	4161
2509276066	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Prevotella dentalis ES 2772, DSM 3688	DOE Joint Genome Institute JGI	2509276066	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	3350206	2726
2510065029	Bacteria	Finished	Phaeobacter gallaeciensis DSM 17395	Phaeobacter gallaeciensis DSM 17395	J. Craig Venter Institute JCVI	2510065029	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	4227134	3944
2568526014	Bacteria	Finished	Burkholderia glumae PG1	Burkholderia glumae PG1 BG	University of Gottingen	2568526014	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7896538	6576
637000215	Bacteria	Finished	Propionibacterium acnes KPA171202	Cutibacterium acnes KPA171202	University of Gottingen, University of Ulm	637000215	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	2560265	2385
643348520	Bacteria	Finished	The dynamics and time scale of ongoing genomic erosion in symbiotic bacteria	Buchnera aphidicola 5A	University of Arizona	643348520	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	642122	590
639633042	Bacteria	Finished	Mycobacteria, 5 strains	Mycobacterium sp. KMS	DOE Joint Genome Institute JGI	639633042	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	6256079	6089
637000128	Bacteria	Finished	Hahella chejuensis KCTC 2396	Hahella chejuensis KCTC 2396	Korea Research Institute of Bioscience and Biotechnology	637000128	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	7215267	6875
640753032	Bacteria	Finished	Klebsiella pneumoniae pneumoniae MGH78578	Klebsiella pneumoniae pneumoniae MGH78578	Washington University in St. Louis	640753032	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	5694894	5377
640427116	Bacteria	Finished	Haemophilus influenzae sequencing  AlleghenySinger Research Institute	Haemophilus influenzae NTHi PittEE	AlleghenySinger Research Institute	640427116	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	1813033	1757
2509601034	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Frateuria aurantia Kondo 67, DSM 6220	DOE Joint Genome Institute JGI	2509601034	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Frateuria	3603458	3288
2518645564	Bacteria	Finished	Genome Sequencing of Corynebacterium pseudotuberculosis  Rede Paraense de Genomica e Proteomica, Brazil	Corynebacterium pseudotuberculosis sv. Equi 258	Rede Paraense de Genomica e Proteomica	2518645564	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2314404	2149
637000146	Bacteria	Finished	Legionella genome sequencing  Institut Pasteur	Legionella pneumophila sv. 1 Lens	Institut Pasteur	637000146	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	3405519	3062
641522641	Bacteria	Finished	Mycobacterium abscessus ATCC 19977	Mycobacterium abscessus ATCC 19977	CEA Genoscope	641522641	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	5090491	4991
2511231083	Bacteria	Finished	Pangenomics of Corynebacterium diphtheriae	Corynebacterium diphtheriae HC01	Bielefeld University	2511231083	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2427149	2316
637000149	Bacteria	Finished	Leifsonia xyli xyli CTCB07	Leifsonia xyli xyli CTCB07	University of Campinas	637000149	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	2584158	2358
648028033	Bacteria	Finished	Herbaspirillum seropedicae SmR1	Herbaspirillum seropedicae SmR1	Federal University of Parana	648028033	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	5513887	4799
637000196	Bacteria	Finished	Five Bacteria involved in Nitrification	Nitrosomonas eutropha C91	DOE Joint Genome Institute JGI	637000196	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	2781824	2695
646862326	Bacteria	Finished	Escherichia coli O18:K1:H7 IHE3034	Escherichia coli O18:K1:H7 IHE3034	J. Craig Venter Institute JCVI	646862326	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5108383	4875
642555122	Bacteria	Finished	Chlorobia, 8 species	Chlorobium phaeobacteroides BS1	DOE Joint Genome Institute JGI	642555122	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	2736403	2611
637000278	Bacteria	Finished	Staphylococcus aureus aureus N315	Staphylococcus aureus aureus N315	RIKEN, National Institute of Technology and Evaluation	637000278	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2839469	2734
646564570	Bacteria	Finished	Sphingobium japonicum UT26S	Sphingobium japonicum UT26S	National Institute of Technology and Evaluation	646564570	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	4424862	4460
650377979	Bacteria	Finished	Streptococcus suis JS14	Streptococcus suis sv. JS14	Beijing Genomics Institute BGI	650377979	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2137435	2140
646862332	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Lactobacillus rhamnosus GG	University of Tokyo	646862332	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	3005051	2905
647533173	Bacteria	Finished	Helicobacter canadensis MIT 985491, ATCC 700968	Helicobacter canadensis MIT 985491, ATCC 700968	Baylor College of Medicine	647533173	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1623845	1584
637000127	Bacteria	Finished	Haemophilus somnus 129P	Histophilus somni 129P	DOE Joint Genome Institute JGI	637000127	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	2012878	1880
643348533	Bacteria	Finished	Cyanothece Sequencing CSP_777088	Cyanothece sp. PCC 7424	DOE Joint Genome Institute JGI	643348533	Cyanobacteria	unclassified	Oscillatoriales	Cyanothecaceae	Cyanothece	6554169	5933
2511231129	Bacteria	Finished	Vibrio sp. EJY3	Vibrio sp. EJY3	Korea University	2511231129	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	5452646	4935
637000061	Bacteria	Finished	Caulobacter crescentus CB15	Caulobacter vibrioides CB15	J. Craig Venter Institute JCVI	637000061	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	4016947	3812
646862339	Bacteria	Finished	Salmonella enterica enterica sv Typhimurium D23580	Salmonella enterica enterica sv, Typhimurium D23580	Wellcome Trust Sanger Institute	646862339	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	4879400	4556
646564503	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Aminobacterium colombiense ALA1, DSM 12261	DOE Joint Genome Institute JGI	646564503	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	1980592	1971
641522619	Bacteria	Finished	WFOLANL Proposal	Clostridium botulinum sv. BoNT/B1 Okra	DOE Joint Genome Institute JGI, Los Alamos National Laboratory	641522619	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	4107013	3961
637000199	Bacteria	Finished	Nostoc sp. PCC 7120	Nostoc sp. PCC 7120	Kazusa DNA Research Institute	637000199	Cyanobacteria	unclassified	Nostocales	Nostocaceae	Nostoc	7211789	6222
651053047	Bacteria	Finished	Neisseria gonorrhoeae TCDCNG08107	Neisseria gonorrhoeae TCDCNG08107	Centers for Disease Control and Prevention CDC, USA	651053047	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2193889	2254
643348526	Bacteria	Finished	Caulobacter crescentus NA1000	Caulobacter vibrioides NA1000	University of Chicago	643348526	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	4042929	3933
646564530	Bacteria	Finished	Erwinia amylovora Ea273, ATCC 49946	Erwinia amylovora Ea273, ATCC 49946	Wellcome Trust Sanger Institute	646564530	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	3905604	3665
2627854110	Bacteria	Finished	Campylobacter fetus venerealis 84112	Campylobacter fetus venerealis 84112	ANRT	2627854110	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1988028	2081
641522639	Bacteria	Finished	LGT in Methylobacteria Proposal  0165051130	Methylobacterium sp. 446	DOE Joint Genome Institute JGI	641522639	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	7737025	7125
639633012	Bacteria	Finished	Buchnera aphidicola Bp	Buchnera aphidicola Bp	Center for Astrobiology, Spain	639633012	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	618379	557
2505679080	Bacteria	Finished	Compost FeedstockAdapted Isolates	Sphingobacterium sp. 21	DOE Joint Genome Institute JGI	2505679080	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	6226409	5340
2521172690	Bacteria	Finished	Liberibacter crescens BT1	Liberibacter crescens BT1	University of Florida	2521172690	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	1504659	1432
2636415601	Bacteria	Finished	Aggregatibacter aphrophilus NJ8700 Genome sequencing	Aggregatibacter aphrophilus NJ8700	University of Southern California, University of Washington	2636415601	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	2313256	2247
2561511174	Bacteria	Finished	Enterococcus faecium Aus0004	Enterococcus faecium Aus0004	University of Melbourne	2561511174	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	3019780	2997
641522629	Bacteria	Finished	WFOLANL Proposal	Francisella tularensis mediasiatica FSC147	Los Alamos National Laboratory, DOE Joint Genome Institute JGI, Swedish Defence Research Agency, Northern Arizona University	641522629	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	1893886	1454
2509276031	Bacteria	Finished	GEBAPCC	Microcoleus sp. PCC 7113	DOE Joint Genome Institute JGI	2509276031	Cyanobacteria	unclassified	Oscillatoriales	Microcoleaceae	Microcoleus	7966510	6822
649633037	Bacteria	Finished	Desulfovibrio Sequencing	Pseudodesulfovibrio aespoeensis Aspo2, DSM 10631	DOE Joint Genome Institute JGI	649633037	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	3629109	3405
644736405	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Slackia heliotrinireducens RHS 1, DSM 20476	DOE Joint Genome Institute JGI	644736405	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	3165038	2852
2585427665	Bacteria	Finished	A hydrogenproducing Clostridium bornimense M2/40 isolated from a mesophilic biogas reactor for digestion and biomethanation of maize silage and wheat straw	Clostridium bornimense M2/40	Bielefeld University	2585427665	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	3617025	3374
2511231219	Bacteria	Finished	Propionibacterium sequencing project BAYGEN, Hungary	Cutibacterium acnes ATCC 11828	BAYGEN	2511231219	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	2488626	2310
649633096	Bacteria	Finished	Stigmatella aurantiaca DW4/31	Stigmatella aurantiaca DW4/31	Max Planck Institute	649633096	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	10260756	8407
2512564032	Bacteria	Finished	Saprospira grandis Lewin	Saprospira grandis Lewin	University of Hawaii	2512564032	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Saprospira	4400185	4314
2561511243	Bacteria	Finished	Genomes of three tomato pathogens within the Ralstonia solanacearum species complex	Ralstonia solanacearum CFBP2957	CEA Genoscope	2561511243	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	5580762	5095
643348516	Bacteria	Finished	Bifidobacterium longum infantis	Bifidobacterium longum sv. Infantis	DOE Joint Genome Institute JGI	643348516	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2832748	2577
642555149	Bacteria	Finished	Chlorobia, 8 species	Prosthecochloris aestuarii SK413, DSM 271	DOE Joint Genome Institute JGI	642555149	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	2579695	2451
637000158	Bacteria	Finished	Mesoplasma florum L1	Mesoplasma florum L1	Broad Institute	637000158	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	793224	726
651053064	Bacteria	Finished	Salmonella enterica enterica sv Typhimurium T000240	Salmonella enterica enterica sv. Typhimurium T000240	National Institute of Technology and Evaluation	651053064	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	5069994	4977
637000151	Bacteria	Finished	Leptospira interrogans sv Lai 56601	Leptospira interrogans sv. Lai 56601	Chinese National Human Genome Center at Shanghai	637000151	Spirochaetes	Spirochaetia	unclassified	Leptospiraceae	Leptospira	4691184	4774
648028015	Bacteria	Finished	Candidatus Zinderia insecticola CARI	Candidatus Zinderia insecticola CARI	University of Montana, Yale University	648028015	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Candidatus Zinderia	208564	230
646564531	Bacteria	Finished	Erwinia amylovora CFBP 1430	Erwinia amylovora CFBP 1430	Agroscope, Bielefeld University	646564531	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	3833832	3805
2523533631	Bacteria	Finished	Molecular genetic anatomy of inter and intraserotype variation in the human bacterial pathogen group A Streptococcus	Streptococcus pyogenes sv. M2 MGAS10270	Integrated Genomics, Rocky Mountain Laboratories, Lab of Human Bacterial Pathogenesis	2523533631	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	1928252	2068
648028055	Bacteria	Finished	Streptococcus pneumoniae 6706B	Streptococcus pneumoniae sv. 6B 6706B	J. Craig Venter Institute JCVI	648028055	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2240045	2416
650377938	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Eubacterium siraeum 70/3	Wellcome Trust Sanger Institute	650377938	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	2943413	2398
646862316	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis sv. G G/11222	DOE Joint Genome Institute JGI	646862316	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1042354	970
2517487003	Bacteria	Finished	Comparative genomics of purinolytic clostridia	Gottschalkia acidurici 9a	Goettingen Genomics Laboratory	2517487003	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	3108248	2945
642555170	Bacteria	Finished	Xanthomonas oryzae pv. oryzae PXO99A	Xanthomonas oryzae pv. oryzae PXO99A	J. Craig Venter Institute JCVI	642555170	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	5240075	5048
2511231174	Bacteria	Finished	Food borne pathogen Broad institute	Listeria monocytogenes sv. 1/2a 10403S	Broad Institute	2511231174	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	2903106	2899
2503982035	Bacteria	Finished	GEBAPCC	Oscillatoria nigroviridis PCC 7112	DOE Joint Genome Institute JGI	2503982035	Cyanobacteria	unclassified	Oscillatoriales	Oscillatoriaceae	Oscillatoria	8272254	7006
646564569	Bacteria	Finished	CSP_777079	Sideroxydans lithotrophicus ES1	DOE Joint Genome Institute JGI	646564569	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Sideroxydans	3003656	3049
644736361	Bacteria	Finished	DD  Eddy Rubin	Escherichia coli BL21GoldDE3pLysS AG	DOE Joint Genome Institute JGI	644736361	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4570938	4436
2511231142	Bacteria	Finished	Genome Sequencing of Corynebacterium pseudotuberculosis  Rede Paraense de Genomica e Proteomica, Brazil	Corynebacterium pseudotuberculosis 1/06A	Rede Paraense de Genomica e Proteomica	2511231142	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2279118	2024
646564519	Bacteria	Finished	CSP_787681, Stalked bacteria	Caulobacter segnis ATCC 21756	DOE Joint Genome Institute JGI	646564519	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	4655622	4325
641522651	Bacteria	Finished	Streptococcus pneumoniae CGSP14	Streptococcus pneumoniae sv. 14 CGSP14	Beijing Genomics Institute BGI	641522651	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2209198	2276
650377916	Bacteria	Finished	Buchnera aphidicola JF99	Buchnera aphidicola JF99	University of York	650377916	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	641716	625
637000298	Bacteria	Finished	Streptococcus pyogenes M28, MGAS6180	Streptococcus pyogenes sv. M28 MGAS6180	Integrated Genomics	637000298	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	1897573	1999
2508501011	Bacteria	Finished	GEBAPCC	Cyanobium gracile PCC 6307	DOE Joint Genome Institute JGI	2508501011	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Cyanobium	3342364	3439
648231708	Bacteria	Finished	Helicobacter pylori sequencing project  Univ of Hyderabad	Helicobacter pylori 908	University of Hyderabad	648231708	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1549666	1634
